metascore,top_100_director,in_a_collection,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,other genre,production_cos,en,es,fr,it,de,other_spk_lng,profit,budget,revenue,popularity,runtime,age,vote_count,vote_average,views
94.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,1,0,0,1,8176469.0,3000000.0,11176469.0,11.30324,108.0,7.366666666666788,583.0,7.3,13.070175438596491
44.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0.0,0.0,0.0,10.38391,116.0,6.283333333333303,1494.0,5.8,2.0526315789473686
36.0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-4257102.0,5000000.0,742898.0,3.007842,98.0,16.950000000000045,60.0,5.9,3.3684210526315788
35.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,6.244901,98.0,20.116666666666788,122.0,5.0,2.3508771929824563
40.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.0,0.0,0.0,1.450989,116.0,77.5333333333333,16.0,4.9,1.7543859649122806
40.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,5.640722,93.0,81.45000000000005,22.0,7.0,6.385964912280702
46.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,1,0,0,0,0,0,-2200000.0,2200000.0,0.0,3.407098,90.0,39.5333333333333,76.0,6.4,0.6842105263157895
40.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,1,0,-10000000.0,10000000.0,0.0,6.311201,102.0,19.866666666666788,74.0,4.9,0.5964912280701754
49.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,24,1,0,0,0,0,0,-10208133.0,11000000.0,791867.0,7.769607,108.0,11.283333333333303,687.0,6.4,3.9649122807017543
40.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,-8192146.0,11000000.0,2807854.0,8.929393,98.0,29.033333333333303,156.0,5.2,0.7017543859649122
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,6.013545,90.0,10.366666666666788,65.0,5.9,3.0350877192982457
53.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,28855419.0,12000000.0,40855419.0,6.140116,89.0,11.866666666666788,343.0,5.6,2.6491228070175437
56.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,-5294692.0,6000000.0,705308.0,7.714094,96.0,19.283333333333303,74.0,6.1,3.1228070175438596
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.221645,90.0,19.866666666666788,2.0,1.0,0.03508771929824561
68.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0.0,0.0,0.0,2.647781,114.0,22.950000000000045,19.0,6.6,3.5789473684210527
60.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,18428063.0,30000000.0,48428063.0,18.502877,79.0,11.033333333333303,1291.0,6.6,5.807017543859649
45.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,3.404213,104.0,61.450000000000045,22.0,6.2,2.912280701754386
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,1,0,0,0,1942423.0,0.0,1942423.0,1.233405,136.0,29.366666666666788,19.0,6.6,3.736842105263158
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,4.79567,86.0,22.866666666666788,22.0,6.3,6.368421052631579
94.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,-3750000.0,3750000.0,0.0,7.803856,119.0,64.45000000000005,332.0,7.7,11.368421052631579
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2586511.0,0.0,2586511.0,1.949044,84.0,16.616666666666788,19.0,7.7,10.280701754385966
44.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,118022233.0,140000000.0,258022233.0,9.718111,91.0,13.033333333333303,801.0,6.1,2.1403508771929824
40.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,2.097317,98.0,32.450000000000045,31.0,5.9,2.982456140350877
33.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-9662523.0,20000000.0,10337477.0,11.107148,84.0,13.616666666666788,78.0,4.7,0.5614035087719298
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,-1000000.0,1000000.0,0.0,0.072409,104.0,18.950000000000045,2.0,7.0,8.12280701754386
78.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,-2777441.0,3000000.0,222559.0,7.04756,96.0,24.533333333333303,177.0,6.8,8.614035087719298
48.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,153876815.0,10000000.0,163876815.0,14.938035,108.0,13.866666666666788,1104.0,6.1,2.43859649122807
40.0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-14000.0,14000.0,0.0,0.381124,120.0,6.616666666666788,2.0,5.0,5.421052631578948
82.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,4.507702,105.0,17.200000000000045,102.0,7.4,11.157894736842104
64.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,-12464669.0,20000000.0,7535331.0,7.983902,100.0,14.950000000000045,182.0,6.2,6.87719298245614
77.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2.0,6.0,8.0,11.179864,122.0,19.950000000000045,91.0,6.6,7.140350877192983
46.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,4063291.0,25485000.0,29548291.0,7.262326,144.0,50.61666666666679,150.0,6.9,7.368421052631579
46.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,4.368639,102.0,12.950000000000045,78.0,6.6,4.614035087719298
40.0,0.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,-40000000.0,40000000.0,0.0,15.534707,87.0,26.116666666666788,67.0,4.8,1.8421052631578947
89.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,-850000.0,850000.0,0.0,4.550433,102.0,49.11666666666679,58.0,6.7,5.280701754385965
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,2.898859,105.0,9.950000000000045,44.0,7.0,11.824561403508772
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,11.80556,101.0,70.36666666666679,45.0,7.6,9.56140350877193
40.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,59.0,75.0,134.0,4.450762,129.0,10.950000000000045,32.0,5.2,3.3684210526315788
40.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,33905110.0,600000.0,34505110.0,3.624542,225.0,50.450000000000045,67.0,7.1,10.210526315789474
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,5.52185,103.0,23.950000000000045,11.0,6.2,3.263157894736842
68.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,30907234.0,20000000.0,50907234.0,9.278263,104.0,11.783333333333303,445.0,7.0,9.526315789473685
86.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0.0,0.0,0.0,1.916933,103.0,18.283333333333303,34.0,6.5,7.333333333333333
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,5.367604,135.0,27.700000000000045,7.0,6.7,6.43859649122807
40.0,1.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,3.24049,112.0,77.0333333333333,40.0,6.9,6.421052631578948
46.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,1.663948,85.0,24.950000000000045,4.0,7.5,5.140350877192983
40.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,752045.0,0.0,752045.0,6.587353,110.0,62.86666666666679,122.0,7.9,12.105263157894736
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-247678.0,400000.0,152322.0,1.638622,105.0,28.533333333333303,9.0,6.1,5.245614035087719
40.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,2.847458,89.0,22.116666666666788,46.0,5.1,2.807017543859649
65.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1782005.0,0.0,1782005.0,0.85691,127.0,21.950000000000045,5.0,7.0,4.614035087719298
56.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,32435947.0,6000000.0,38435947.0,5.511756,105.0,36.200000000000045,156.0,5.8,3.087719298245614
86.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0.0,0.0,0.0,8.133881,91.0,56.5333333333333,119.0,7.6,8.280701754385966
40.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.0,0.0,0.0,0.767395,93.0,43.200000000000045,12.0,7.0,10.105263157894736
53.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,184082376.0,60000000.0,244082376.0,9.729748,115.0,11.700000000000045,1392.0,6.9,4.0701754385964914
55.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,2.878266,129.0,38.950000000000045,55.0,6.6,3.9473684210526314
40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,23033818.0,2500000.0,25533818.0,13.501144,92.0,38.86666666666679,370.0,6.4,2.1228070175438596
60.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9,1,0,0,0,0,2,-11137288.0,19250000.0,8112712.0,7.364519,102.0,16.450000000000045,104.0,6.3,6.087719298245614
61.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2222308.0,20000000.0,22222308.0,10.027137,124.0,13.450000000000045,340.0,7.1,8.631578947368421
95.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,92820716.0,40000000.0,132820716.0,9.649303,157.0,7.7000000000000455,1723.0,6.7,9.842105263157896
72.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,277365246.0,190000000.0,467365246.0,15.78129,132.0,7.283333333333303,4479.0,7.4,12.12280701754386
33.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,30380880.0,2600000.0,32980880.0,10.175913,91.0,36.36666666666679,241.0,5.9,1.2982456140350878
52.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-5245102.0,12000000.0,6754898.0,4.926507,116.0,13.866666666666788,80.0,5.8,3.3859649122807016
20.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,103057533.0,10800000.0,113857533.0,10.165499,92.0,11.866666666666788,848.0,6.0,1.4736842105263157
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.562477,72.0,75.7833333333333,7.0,5.6,2.5964912280701755
31.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3.474987,81.0,19.200000000000045,43.0,5.4,1.1929824561403508
86.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,4.375347,103.0,27.033333333333303,33.0,6.4,8.736842105263158
45.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,-65000000.0,65000000.0,0.0,10.527191,117.0,16.700000000000045,406.0,6.5,4.105263157894737
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.0,0.0,0.0,2.186663,154.0,47.950000000000045,29.0,6.8,9.649122807017545
40.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.217249,94.0,24.450000000000045,7.0,5.1,2.982456140350877
40.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-7806769.0,25000000.0,17193231.0,3.906949,98.0,24.116666666666788,49.0,5.2,3.1228070175438596
46.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,531006128.0,40000000.0,571006128.0,33.068431,125.0,5.533333333333303,3350.0,5.2,0.45614035087719296
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2.196587,108.0,22.033333333333303,45.0,6.6,8.210526315789474
50.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,158340595.0,60000000.0,218340595.0,12.789812,130.0,7.7000000000000455,3046.0,6.3,5.508771929824562
89.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.0,0.0,0.0,4.344612,103.0,46.700000000000045,85.0,7.1,7.964912280701754
55.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-30958495.0,70000000.0,39041505.0,8.029671,127.0,11.283333333333303,404.0,6.9,6.192982456140351
76.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.0,0.0,0.0,4.972236,117.0,15.533333333333303,109.0,7.1,13.385964912280702
72.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,3257792.0,750000.0,4007792.0,7.067494,85.0,8.200000000000045,562.0,6.8,7.87719298245614
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,-17179985.0,23000000.0,5820015.0,1.914881,104.0,30.533333333333303,26.0,5.7,2.8947368421052633
40.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,1,0,0,0,0,0,223062864.0,150000000.0,373062864.0,1.456541,107.0,11.366666666666788,4086.0,6.2,6.5964912280701755
80.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,214276927.0,38000000.0,252276927.0,10.730765,110.0,9.700000000000045,1701.0,7.2,13.473684210526315
51.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,19000000.0,3000000.0,22000000.0,12.968011,93.0,46.11666666666679,165.0,7.0,2.9298245614035086
41.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,9090735.0,3000000.0,12090735.0,8.541732,97.0,31.700000000000045,227.0,6.3,2.1403508771929824
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.826021,95.0,25.366666666666788,4.0,6.0,2.3859649122807016
40.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,-2068000.0,2068000.0,0.0,14.545058,114.0,76.2833333333333,73.0,7.2,15.228070175438596
51.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,65714875.0,30000000.0,95714875.0,6.793972,109.0,11.200000000000045,614.0,7.1,6.175438596491228
80.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,16900000.0,3100000.0,20000000.0,6.63816,118.0,67.36666666666679,143.0,7.3,6.228070175438597
68.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,-15288207.0,30000000.0,14711793.0,10.111313,160.0,12.950000000000045,792.0,7.0,8.192982456140351
46.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,52758500.0,65000000.0,117758500.0,6.229424,93.0,20.950000000000045,359.0,6.1,3.9473684210526314
40.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0.0,0.0,0.0,6.89416,91.0,62.700000000000045,306.0,7.9,12.052631578947368
40.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-3000000.0,3000000.0,0.0,1.224832,95.0,43.450000000000045,13.0,6.6,2.5964912280701755
61.0,0.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,-94.0,94.0,0.0,2.812461,94.0,71.11666666666679,25.0,6.7,2.263157894736842
40.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,3.22315,720.0,22.366666666666788,26.0,8.4,15.771929824561404
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.0,0.0,0.0,3.399036,91.0,29.533333333333303,28.0,5.7,0.543859649122807
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,-10752057.0,19000000.0,8247943.0,10.874079,95.0,32.0333333333333,187.0,6.3,1.2456140350877194
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,-2535000.0,2535000.0,0.0,0.472335,118.0,24.950000000000045,5.0,6.4,5.43859649122807
45.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,99906693.0,55000000.0,154906693.0,7.291939,105.0,17.700000000000045,493.0,5.6,2.3859649122807016
45.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,7524919.0,17500000.0,25024919.0,12.167265,116.0,31.950000000000045,103.0,5.4,2.0350877192982457
40.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-7000000.0,7000000.0,0.0,4.777597,118.0,13.200000000000045,173.0,7.0,10.035087719298245
41.0,0.0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,368140005.0,75000000.0,443140005.0,9.909961,88.0,10.700000000000045,688.0,5.3,0.38596491228070173
72.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,5.386984,70.0,78.70000000000005,124.0,7.2,4.9298245614035086
69.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1919197.0,0.0,1919197.0,5.884228,96.0,15.616666666666788,68.0,6.2,6.175438596491228
58.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,4853892.0,15000000.0,19853892.0,10.603299,102.0,39.700000000000045,169.0,6.7,5.4035087719298245
40.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-11272676.0,12500000.0,1227324.0,2.772039,99.0,24.616666666666788,31.0,7.3,3.456140350877193
50.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,-20677865.0,40000000.0,19322135.0,12.160363,89.0,16.950000000000045,500.0,5.9,1.5614035087719298
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,500000.0,0.0,500000.0,12.083475,111.0,51.700000000000045,80.0,7.2,7.807017543859649
77.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,2,13000000.0,3800000.0,16800000.0,8.462801,115.0,8.033333333333303,946.0,7.9,15.982456140350877
51.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,55572378.0,13000000.0,68572378.0,8.611077,94.0,7.4500000000000455,1275.0,6.6,4.017543859649122
49.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,-3000000.0,31000000.0,28000000.0,15.672195,125.0,14.366666666666788,240.0,6.4,4.140350877192983
66.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0.0,0.0,0.0,3.905881,110.0,18.033333333333303,47.0,6.4,5.280701754385965
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.0,0.0,0.0,0.478178,126.0,61.61666666666679,4.0,6.8,2.8771929824561404
40.0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,0,1,-20000000.0,20000000.0,0.0,14.612842,292.0,19.700000000000045,114.0,6.7,6.2105263157894735
61.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22228000.0,0.0,22228000.0,2.84023,110.0,41.450000000000045,31.0,6.9,6.350877192982456
40.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.204309,93.0,77.61666666666679,5.0,6.0,4.87719298245614
41.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,48827328.0,11000000.0,59827328.0,10.06545,98.0,20.616666666666788,145.0,6.5,2.3684210526315788
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.078257,111.0,25.866666666666788,2.0,7.0,6.807017543859649
40.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0.0,0.0,0.0,5.467128,96.0,32.86666666666679,85.0,6.7,5.719298245614035
64.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,1,0,0,0,1,1,-12041304.0,70000000.0,57958696.0,9.64113,107.0,15.950000000000045,445.0,5.7,4.2105263157894735
40.0,0.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.875042,85.0,64.20000000000005,6.0,5.2,4.333333333333333
68.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,124000000.0,36000000.0,160000000.0,10.231985,134.0,36.86666666666679,348.0,5.8,4.421052631578948
31.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,4570463.0,22000000.0,26570463.0,7.145784,105.0,22.700000000000045,154.0,5.3,2.6842105263157894
63.0,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,7,1,0,0,0,0,0,331865000.0,200000000.0,531865000.0,26.114917,116.0,7.2000000000000455,5683.0,6.7,5.5964912280701755
49.0,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,782244782.0,95000000.0,877244782.0,13.26958,88.0,8.200000000000045,2731.0,6.2,2.719298245614035
65.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2347965.0,13000000.0,10652035.0,5.773752,98.0,11.616666666666788,514.0,6.4,4.754385964912281
40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,2.129835,111.0,52.7833333333333,24.0,5.3,3.263157894736842
40.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.78686,113.0,69.61666666666679,8.0,5.6,3.3333333333333335
